0.499999 0.399824 -0.433259E-6 0.163935 0.274931E-7 -0.110432 0.746073E-8 -0.855440E-1 0.125804E-6 -0.708430E-1 -0.372317E-7 -0.610135E-1 0.276148E-6 0.539190E-1 0.378261E-7 -0.485227E-1 0.758844E-7 0.442576E-1 -0.934639E-7 -0.407860E-1 -0.585036E-7 -0.378918E-1 0.141268E-7 0.354320E-1 -0.146898E-6 0.333051E-1 0.193885E-6 0.314382E-1 0.646024E-7 -0.297775E-1 -0.406669E-7 -0.282791E-1 -0.125308E-6 -0.269103E-1 0.572291E-7 -0.256412E-1 0.115498E-7 -0.244463E-1 -0.577795E-7 -0.232992E-1 -0.414545E-7 -0.221707E-1 0.630200E-9 -0.210194E-1 -0.451514E-7 -0.197649E-1 0.605159E-7 0.180383E-1 0.377487E-8 0.146635E-1 0.623313E-8 -0.162929E-1 0.193171E-7 0.184157E-1 -0.164349E-7 -0.192780E-1 0.504755E-7 0.198482E-1 0.705260E-8 -0.202799E-1 0.481726E-7 0.206258E-1 0.449606E-7 -0.209153E-1 -0.649760E-7 0.211669E-1 -0.158248E-6 -0.213944E-1 -0.111120E-9 0.216089E-1 -0.112414E-6 -0.218194E-1 -0.414749E-8 0.220350E-1 -0.193626E-6 -0.222639E-1 -0.322081E-6 0.225152E-1 -0.227746E-7 -0.228001E-1 -0.148625E-6 0.231313E-1 0.922205E-7 -0.235250E-1 0.440450E-8 0.240054E-1 0.121561E-6 -0.246043E-1 -0.162334E-6 0.253748E-1 0.197318E-6 -0.264046E-1 -0.666782E-7 0.278611E-1 -0.255703E-6 -0.301187E-1 -0.129083E-7 0.343160E-1 0.893868E-7 -0.478810E-1
0.505958E-314 0.500000 -0.281463 0.129664E-6 0.808783E-1 0.193712E-7 0.440886E-1 0.248907E-6 0.293129E-1 -0.457386E-7 -0.215187E-1 0.120864E-6 -0.167670E-1 0.181529E-6 0.135965E-1 -0.854807E-7 -0.113438E-1 -0.131396E-6 0.966914E-2 -0.110685E-6 -0.837956E-2 0.164810E-6 -0.735817E-2 -0.875921E-7 0.653104E-2 -0.548863E-7 -0.584834E-2 -0.176594E-6 -0.527572E-2 -0.124348E-6 -0.478844E-2 0.906482E-7 -0.436846E-2 -0.724765E-7 -0.400174E-2 -0.110711E-7 0.367825E-2 -0.484700E-7 -0.338889E-2 0.135309E-7 -0.312624E-2 0.358570E-7 0.288306E-2 0.179728E-7 -0.265064E-2 0.307193E-7 0.240922E-2 -0.808254E-7 0.204374E-2 -0.766085E-9 0.178533E-2 0.406052E-7 0.211947E-2 -0.547160E-7 -0.221699E-2 0.867626E-7 0.223763E-2 -0.298266E-7 -0.222947E-2 0.598927E-7 0.220389E-2 -0.975229E-7 0.216617E-2 -0.736066E-7 0.211950E-2 0.580745E-7 -0.206663E-2 -0.189256E-7 -0.200854E-2 0.133915E-6 -0.194647E-2 0.105574E-6 0.188159E-2 0.215284E-6 -0.181420E-2 -0.230602E-6 -0.174479E-2 -0.189869E-7 -0.167343E-2 -0.868442E-7 -0.160041E-2 0.160828E-6 0.152588E-2 0.192816E-6 -0.144894E-2 0.259207E-6 -0.136979E-2 0.706855E-7 -0.128777E-2 -0.148089E-6 0.120085E-2 0.221930E-6 -0.110677E-2 -0.765554E-7 -0.100205E-2 -0.115383E-6 0.875928E-3 0.115715E-6 0.699310E-3 0.893868E-7
0.00000 0.711519E-37 0.500000 0.346259 0.263849E-6 -0.129602 -0.723585E-7 -0.843428E-1 0.308360E-6 -0.641555E-1 0.319106E-7 -0.525336E-1 -0.123966E-6 0.448971E-1 -0.314107E-7 -0.394541E-1 -0.182362E-6 0.353527E-1 -0.670489E-7 -0.321340E-1 0.273221E-6 -0.295287E-1 0.135878E-7 0.273665E-1 0.269238E-7 0.255345E-1 0.107783E-6 0.239539E-1 0.754087E-7 -0.225688E-1 0.154581E-7 -0.213365E-1 0.799190E-7 -0.202241E-1 0.479267E-7 -0.192045E-1 -0.155593E-6 -0.182550E-1 0.746379E-7 -0.173530E-1 0.643434E-7 -0.164746E-1 -0.331797E-7 -0.155877E-1 0.156732E-8 -0.146318E-1 0.376779E-8 0.133341E-1 0.142721E-7 0.108276E-1 0.212219E-7 -0.120203E-1 0.162355E-7 0.135702E-1 0.940938E-8 -0.141865E-1 0.149554E-7 0.145855E-1 -0.448374E-7 -0.148814E-1 0.594965E-7 0.151134E-1 0.455050E-7 -0.153032E-1 0.161875E-6 0.154653E-1 -0.153722E-6 -0.156094E-1 0.104828E-6 0.157441E-1 -0.189859E-6 -0.158765E-1 -0.169529E-6 0.160118E-1 -0.471380E-7 -0.161574E-1 -0.662834E-7 0.163197E-1 0.142083E-6 -0.165062E-1 -0.165182E-6 0.167262E-1 -0.229642E-6 -0.169919E-1 -0.149248E-6 0.173195E-1 -0.268308E-7 -0.177331E-1 0.758847E-7 0.182697E-1 -0.788219E-7 -0.189927E-1 -0.309840E-6 0.200212E-1 -0.103334E-6 -0.216233E-1 0.249403E-6 0.246148E-1 -0.115715E-6 -0.343160E-1
0.00000 0.138133E-46 0.00000 0.500000 0.298534 -0.176787E-6 0.904223E-1 0.215912E-6 0.505078E-1 -0.123541E-6 -0.340561E-1 -0.225871E-6 -0.252300E-1 -0.274643E-6 0.197857E-1 -0.190167E-8 -0.161201E-1 0.338058E-6 0.134983E-1 -0.536555E-7 -0.115377E-1 0.927313E-7 -0.100214E-1 -0.601135E-7 0.881617E-2 0.906961E-7 -0.783635E-2 -0.158862E-6 -0.702530E-2 -0.175574E-7 -0.634297E-2 0.291244E-7 -0.576042E-2 -0.143329E-6 -0.525637E-2 0.146817E-6 0.481487E-2 0.382165E-7 -0.442302E-2 0.135180E-6 -0.406963E-2 0.910555E-7 0.374460E-2 0.100686E-6 -0.343592E-2 0.895435E-7 0.311768E-2 -0.530814E-7 0.264114E-2 -0.180274E-7 0.230506E-2 0.151743E-7 0.273349E-2 -0.792015E-7 -0.285535E-2 0.319513E-7 0.287780E-2 -0.599932E-7 -0.286312E-2 0.876749E-7 0.282603E-2 -0.958354E-7 0.277348E-2 0.111256E-6 0.270995E-2 0.119621E-7 -0.263834E-2 0.188724E-6 -0.256023E-2 -0.265993E-6 -0.247785E-2 -0.194020E-6 0.239158E-2 0.233252E-7 -0.230297E-2 -0.502335E-7 -0.221184E-2 0.396944E-7 -0.211861E-2 0.656816E-7 -0.202398E-2 -0.114945E-6 0.192686E-2 0.285524E-7 -0.182822E-2 0.404447E-7 -0.172636E-2 0.165192E-6 -0.162097E-2 -0.242327E-6 0.150982E-2 -0.496113E-7 -0.139072E-2 0.370911E-6 -0.125758E-2 -0.206218E-6 0.109897E-2 -0.249403E-6 0.875928E-3 -0.129083E-7
0.00000 0.130354E-75 0.00000 0.00000 0.500000 0.335265 0.856192E-8 0.121232 0.374338E-6 0.774728E-1 -0.425894E-7 0.582685E-1 0.494039E-6 -0.473476E-1 -0.319780E-6 0.402385E-1 0.133396E-6 -0.352077E-1 0.428525E-6 0.314395E-1 -0.436143E-7 0.284961E-1 0.413435E-7 -0.261222E-1 0.109319E-6 -0.241572E-1 0.835431E-7 -0.224956E-1 0.124908E-6 0.210639E-1 -0.130642E-7 0.198092E-1 -0.138980E-6 0.186918E-1 -0.577974E-7 0.176808E-1 0.124344E-6 0.167498E-1 -0.190207E-6 0.158755E-1 -0.119808E-6 0.150331E-1 0.101273E-6 0.141920E-1 -0.700244E-7 0.132959E-1 0.698170E-7 -0.120969E-1 0.385526E-8 -0.981121E-2 -0.457036E-8 0.108814E-1 -0.261904E-7 -0.122685E-1 0.932075E-7 0.128067E-1 -0.708832E-7 -0.131467E-1 0.103906E-6 0.133924E-1 -0.101765E-7 -0.135798E-1 -0.282691E-7 0.137290E-1 0.444491E-7 -0.138529E-1 -0.117092E-6 0.139609E-1 -0.135109E-6 -0.140607E-1 0.381654E-7 0.141578E-1 0.495009E-7 -0.142588E-1 -0.159701E-8 0.143687E-1 0.123181E-6 -0.144938E-1 0.603162E-7 0.146409E-1 -0.446561E-7 -0.148177E-1 -0.646156E-7 0.150347E-1 -0.217344E-6 -0.153071E-1 -0.283348E-6 0.156556E-1 -0.329075E-6 -0.161124E-1 -0.162502E-6 0.167322E-1 0.231408E-6 -0.176204E-1 0.115421E-6 0.190126E-1 0.206218E-6 -0.216233E-1 0.115383E-6 0.301187E-1
0.00000 0.700374E-76 0.00000 0.00000 0.00000 0.499999 -0.304689 0.207109E-6 -0.945643E-1 0.169318E-6 0.535690E-1 -0.203043E-6 0.364526E-1 -0.282129E-6 -0.271795E-1 0.580968E-6 0.214157E-1 -0.223873E-6 -0.175109E-1 0.492280E-7 0.147048E-1 -0.107426E-6 0.125977E-1 -0.143088E-7 -0.109618E-1 -0.181075E-6 0.965755E-2 0.393749E-7 0.859458E-2 0.127882E-6 0.771200E-2 0.107434E-6 0.696697E-2 -0.115922E-6 0.632903E-2 -0.180025E-6 -0.577499E-2 -0.547463E-7 0.528706E-2 0.434133E-7 0.485054E-2 -0.356461E-7 -0.445174E-2 -0.692349E-8 0.407573E-2 0.113292E-7 -0.369121E-2 -0.247805E-7 -0.312233E-2 -0.340881E-7 -0.272221E-2 0.535406E-7 -0.322436E-2 -0.593968E-7 0.336319E-2 0.309254E-7 -0.338424E-2 -0.649836E-7 0.336157E-2 0.100584E-6 -0.331242E-2 -0.300419E-8 -0.324562E-2 -0.288653E-7 -0.316598E-2 -0.255461E-7 0.307730E-2 -0.244822E-6 0.298164E-2 -0.769136E-7 0.288136E-2 -0.163666E-6 -0.277709E-2 0.729781E-7 0.267035E-2 -0.295074E-7 0.256122E-2 0.628283E-7 0.245007E-2 0.196261E-6 0.233716E-2 -0.158642E-6 -0.222276E-2 -0.161019E-6 0.210598E-2 -0.740443E-8 0.198646E-2 -0.423342E-7 0.186311E-2 -0.555157E-7 -0.173387E-2 -0.249389E-7 0.159509E-2 -0.337424E-6 0.144144E-2 -0.115421E-6 -0.125758E-2 0.103334E-6 -0.100205E-2 -0.255703E-6
0.00000 0.491321E-61 0.00000 0.00000 0.00000 0.00000 0.500000 0.330577 -0.137132E-6 0.117381 0.244364E-6 0.741712E-1 -0.109641E-6 -0.553587E-1 0.277840E-6 0.447312E-1 -0.368239E-6 -0.378522E-1 -0.339921E-7 0.330072E-1 -0.160257E-6 0.293907E-1 0.738583E-7 -0.265750E-1 -0.558795E-7 -0.243087E-1 0.505850E-7 -0.224368E-1 0.177177E-6 0.208548E-1 -0.792149E-7 0.194919E-1 0.263105E-7 0.182969E-1 -0.919493E-7 0.172299E-1 0.129431E-6 0.162596E-1 -0.155124E-6 0.153593E-1 -0.265619E-6 0.145024E-1 0.137219E-6 0.136565E-1 -0.734450E-7 0.127666E-1 0.113482E-7 -0.115942E-1 0.931131E-8 -0.939110E-2 0.309515E-7 0.104044E-1 0.426812E-7 -0.117136E-1 -0.335220E-7 0.122078E-1 0.109358E-6 -0.125108E-1 -0.161227E-6 0.127227E-1 0.323796E-7 -0.128789E-1 0.156811E-6 0.129984E-1 0.263645E-8 -0.130938E-1 0.698807E-7 0.131747E-1 0.256682E-6 -0.132470E-1 0.263955E-6 0.133183E-1 -0.251948E-7 -0.133929E-1 -0.263800E-6 0.134765E-1 -0.282758E-6 -0.135749E-1 -0.279989E-6 0.136939E-1 0.268800E-6 -0.138410E-1 -0.391419E-7 0.140263E-1 -0.530886E-7 -0.142629E-1 -0.753989E-7 0.145709E-1 0.111277E-6 -0.149787E-1 -0.156396E-6 0.155381E-1 -0.134919E-6 -0.163464E-1 -0.337424E-6 0.176204E-1 0.370911E-6 -0.200212E-1 -0.765554E-7 0.278611E-1
0.00000 0.312225E-32 0.00000 0.00000 0.00000 0.00000 0.00000 0.500000 -0.307846 0.487561E-6 0.968990E-1 -0.307458E-6 0.553965E-1 0.763927E-7 -0.379388E-1 -0.202178E-7 0.284217E-1 0.115325E-6 -0.224761E-1 0.147483E-6 0.184308E-1 -0.700309E-7 0.155126E-1 -0.281315E-6 -0.133145E-1 -0.104118E-6 0.116029E-1 -0.255824E-6 0.102346E-1 0.275960E-7 0.911623E-2 -0.488339E-7 0.818538E-2 0.197200E-6 0.739705E-2 0.184961E-7 -0.671955E-2 0.530880E-7 0.612834E-2 -0.687300E-7 0.560347E-2 0.589556E-7 -0.512815E-2 0.345657E-7 0.468344E-2 0.419160E-7 -0.423272E-2 0.553386E-8 -0.357431E-2 -0.992883E-8 -0.311268E-2 -0.214509E-8 -0.368198E-2 0.350031E-7 0.383422E-2 0.311772E-7 -0.385140E-2 -0.456908E-8 0.381873E-2 -0.507135E-7 -0.375643E-2 -0.164500E-6 -0.367393E-2 0.209671E-6 -0.357772E-2 -0.101897E-6 0.347157E-2 0.265824E-6 0.335834E-2 0.114126E-6 0.323987E-2 0.841619E-7 -0.311760E-2 -0.180768E-7 0.299291E-2 -0.218602E-6 0.286625E-2 -0.153678E-6 0.273792E-2 0.262413E-6 0.260876E-2 0.164352E-6 -0.247741E-2 -0.646374E-7 0.234444E-2 0.123981E-6 0.220895E-2 0.350574E-6 0.206950E-2 0.136503E-6 -0.192342E-2 -0.410384E-6 0.176733E-2 -0.134919E-6 0.159509E-2 -0.231408E-6 -0.139072E-2 0.309840E-6 -0.110677E-2 -0.666782E-7
0.00000 0.130355E-75 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.500001 0.327983 0.320821E-6 0.115157 0.225698E-6 -0.722094E-1 0.399007E-7 0.535941E-1 0.261430E-6 -0.431206E-1 -0.261370E-6 0.363649E-1 0.619672E-7 0.316209E-1 -0.473350E-7 -0.280891E-1 0.102126E-6 -0.253442E-1 0.737272E-7 -0.231386E-1 0.306764E-6 0.213178E-1 0.152293E-6 0.197793E-1 -0.758194E-7 0.184528E-1 0.837512E-7 0.172868E-1 -0.103881E-6 0.162410E-1 -0.257542E-7 0.152834E-1 0.194049E-6 0.143830E-1 -0.225322E-6 0.135058E-1 0.173905E-6 0.125950E-1 -0.126226E-6 -0.114153E-1 -0.113503E-6 -0.923255E-2 -0.315934E-7 0.102166E-1 -0.382504E-7 -0.114839E-1 0.178783E-7 0.119469E-1 -0.302670E-7 -0.122209E-1 0.267483E-7 0.124047E-1 0.549504E-7 -0.125332E-1 0.193736E-7 0.126261E-1 0.546771E-7 -0.126958E-1 0.479236E-7 0.127512E-1 -0.204742E-6 -0.127999E-1 0.412095E-7 0.128472E-1 0.127811E-6 -0.128987E-1 -0.294312E-6 0.129592E-1 -0.785722E-7 -0.130338E-1 0.148717E-6 0.131292E-1 0.130182E-6 -0.132524E-1 -0.240932E-6 0.134118E-1 0.242033E-6 -0.136207E-1 0.146023E-6 0.138967E-1 -0.224024E-6 -0.142695E-1 0.103405E-6 0.147864E-1 0.410384E-6 -0.155381E-1 0.249389E-7 0.167322E-1 0.496113E-7 -0.189927E-1 -0.221930E-6 0.264046E-1
0.00000 0.699870E-76 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.500000 0.309764 -0.833420E-7 0.984004E-1 -0.116904E-6 -0.566187E-1 0.104627E-6 0.389611E-1 0.225815E-6 -0.292947E-1 -0.244167E-6 0.232326E-1 -0.172853E-7 0.190955E-1 -0.732281E-7 -0.161021E-1 0.206747E-7 0.138410E-1 0.187350E-7 0.120769E-1 0.144263E-6 0.106623E-1 0.331116E-7 0.950368E-2 0.235020E-6 0.853632E-2 0.267948E-6 -0.771445E-2 -0.243170E-8 0.700440E-2 -0.411054E-7 0.638051E-2 -0.750847E-7 -0.582028E-2 -0.367771E-7 0.530059E-2 -0.482810E-7 -0.477912E-2 -0.665508E-8 -0.402818E-2 -0.394160E-7 -0.350339E-2 0.183893E-7 -0.413813E-2 -0.174497E-7 0.430144E-2 0.698704E-7 -0.431252E-2 -0.179405E-6 0.426758E-2 0.899110E-7 -0.418957E-2 -0.161970E-6 -0.408965E-2 0.189595E-6 -0.397483E-2 -0.224949E-6 0.385006E-2 -0.165754E-6 0.371734E-2 0.676426E-7 0.358025E-2 -0.295187E-7 -0.343921E-2 -0.844706E-7 0.329597E-2 -0.118628E-6 0.315177E-2 0.206865E-6 0.300639E-2 -0.268964E-7 0.285991E-2 -0.193726E-6 -0.271222E-2 0.593970E-7 0.256315E-2 -0.115168E-6 0.241185E-2 -0.547015E-7 0.225650E-2 0.388606E-7 -0.209505E-2 0.103405E-6 0.192342E-2 0.156396E-6 0.173387E-2 -0.162502E-6 -0.150982E-2 -0.788219E-7 -0.120085E-2 -0.197318E-6
